X,Y,FID
0.5528007,40.75507,ports_harbor.3729
12.71667,41.53333,ports_harbor.3730
10.74811,45.75157,ports_harbor.3731
-90.56022,19.83607,ports_harbor.3732
-5.60035,55.4255,ports_harbor.3733
-58.95755,-34.15212,ports_harbor.3734
-40.83794,-2.897824,ports_harbor.3735
-93.33881,29.80045,ports_harbor.3736
1.06173,41.06332,ports_harbor.3737
-48.61167,-27.00507,ports_harbor.3738
-65.70863,-44.8017,ports_harbor.3739
107.2935,20.9505,ports_harbor.3740
-77.16856,-12.03144,ports_harbor.3741
-28.00985,38.60043,ports_harbor.3742
-13.5025,29.227,ports_harbor.3743
-84.721,9.914,ports_harbor.3744
-83.774,45.412,ports_harbor.3745
-73.18039,-41.77906,ports_harbor.3746
-90.401,20.85364,ports_harbor.3747
8.372353,39.11183,ports_harbor.3748
1.852273,50.96555,ports_harbor.3749
22.93078,44.00084,ports_harbor.3750
0.8509184,40.92847,ports_harbor.3751
3.463953,39.71057,ports_harbor.3752
-4.369318,35.14957,ports_harbor.3753
7.598858,43.7887,ports_harbor.3754
-28.32185,38.52306,ports_harbor.3755
145.778,-16.9345,ports_harbor.3756
-5.021493,54.96761,ports_harbor.3757
-66.17786,7.643964,ports_harbor.3758
-79.46944,22.5319,ports_harbor.3759
107.024,10.53728,ports_harbor.3760
34.88334,32.48333,ports_harbor.3761
-0.3361737,49.18939,ports_harbor.3762
-6.283473,36.535,ports_harbor.3763
3.281538,42.28699,ports_harbor.3764
-71.66133,17.92292,ports_harbor.3765
-42.01654,-22.87548,ports_harbor.3766
-71.44993,10.36946,ports_harbor.3767
-34.83998,-6.971611,ports_harbor.3768
-70.61667,41.73333,ports_harbor.3769
-41.9001,-22.7592,ports_harbor.3770
54.66355,26.50802,ports_harbor.3771
32.83818,-2.537656,ports_harbor.3772
50.84142,28.9837,ports_harbor.3773
128.799,35.0655,ports_harbor.3774
129.054,35.08461,ports_harbor.3775
-3.234198,56.05581,ports_harbor.3776
-90.91666,30.13333,ports_harbor.3777
-87.1525,41.634,ports_harbor.3778
145.9195,-41.0545,ports_harbor.3779
0.8216603,51.62125,ports_harbor.3780
6.003175,53.19352,ports_harbor.3781
11.195,54.411,ports_harbor.3782
3.7565,51.6745,ports_harbor.3783
27.48983,42.4593,ports_harbor.3784
-7.349896,43.65702,ports_harbor.3785
51.08656,28.53646,ports_harbor.3786
115.611,-33.2905,ports_harbor.3787
31.81551,-1.346409,ports_harbor.3788
56.14578,26.14784,ports_harbor.3789
-3.633512,40.99438,ports_harbor.3790
-78.8705,42.883,ports_harbor.3791
-8.785534,42.3286,ports_harbor.3792
9.504,53.651,ports_harbor.3793
8.857,54.12,ports_harbor.3794
-58.36768,-34.61161,ports_harbor.3795
-77.06313,3.887549,ports_harbor.3796
18.84439,42.27744,ports_harbor.3797
19.0577,47.5166,ports_harbor.3798
-2.956799,57.68141,ports_harbor.3799
126.75,37.5,ports_harbor.3800
-56.12949,-34.90786,ports_harbor.3801
-15.82688,11.2996,ports_harbor.3802
-91.25,30.38333,ports_harbor.3803
-81.50101,31.153,ports_harbor.3804
9.131899,53.90054,ports_harbor.3805
4.092,51.66,ports_harbor.3806
3.224471,51.22984,ports_harbor.3807
-97.37905,25.9568,ports_harbor.3808
3.9135,51.727,ports_harbor.3809
122.221,-17.9865,ports_harbor.3810
-79.7095,43.383,ports_harbor.3811
12.1705,65.481,ports_harbor.3812
11.43447,58.35423,ports_harbor.3813
4.815375,52.67841,ports_harbor.3814
-5.138265,55.57726,ports_harbor.3815
-75.685,44.5855,ports_harbor.3816
-3.50853,50.40101,ports_harbor.3817
153.1115,-27.4065,ports_harbor.3818
17.95953,40.64812,ports_harbor.3819
6.39569,53.24754,ports_harbor.3820
13.769,44.917,ports_harbor.3821
-0.1349258,50.81697,ports_harbor.3822
-0.09977819,50.81101,ports_harbor.3823
4.16784,51.90488,ports_harbor.3824
-59.62476,13.10358,ports_harbor.3825
-73.1725,41.1725,ports_harbor.3826
14.83725,44.22614,ports_harbor.3827
9.700001,59.0605,ports_harbor.3828
5.014365,52.17271,ports_harbor.3829
14.2235,45.144,ports_harbor.3830
-4.485698,48.37666,ports_harbor.3831
3.568,51.397,ports_harbor.3832
-17.81667,28.65,ports_harbor.3833
8.548876,53.55088,ports_harbor.3834
8.803499,53.085,ports_harbor.3835
9.674999,63.6875,ports_harbor.3836
4.770355,51.5959,ports_harbor.3837
14.99381,44.08195,ports_harbor.3838
17.129,48.1355,ports_harbor.3839
8.493162,53.33868,ports_harbor.3840
27.98401,45.26181,ports_harbor.3841
-3.311275,56.03587,ports_harbor.3842
-85.022,45.2155,ports_harbor.3843
5.26504,52.68903,ports_harbor.3844
1.587806,50.72415,ports_harbor.3845
10.68768,33.54061,ports_harbor.3846
-1.1665,35.575,ports_harbor.3847
2.6555,36.6275,ports_harbor.3848
6.9315,51.4985,ports_harbor.3849
151.2145,-33.974,ports_harbor.3850
-0.0176,52.9688,ports_harbor.3851
-71.0435,42.373,ports_harbor.3852
55.97423,27.03948,ports_harbor.3853
52.9941,27.12908,ports_harbor.3854
4.66337,52.08193,ports_harbor.3855
49.17703,11.29087,ports_harbor.3856
6.748,53.56,ports_harbor.3857
5.307,62.15,ports_harbor.3858
-151.7383,-16.50411,ports_harbor.3859
117.525,0.1395,ports_harbor.3860
7.1425,4.401,ports_harbor.3861
2.48838,48.78011,ports_harbor.3862
9.159958,41.38878,ports_harbor.3863
-68.32123,12.14976,ports_harbor.3864
13.05443,-5.859879,ports_harbor.3865
-23.24,66.1555,ports_harbor.3866
-94.74757,29.40376,ports_harbor.3867
16.65725,43.2602,ports_harbor.3868
16.07527,68.22424,ports_harbor.3869
27.4202,37.02395,ports_harbor.3870
14.37825,67.28785,ports_harbor.3871
-82.24455,9.346939,ports_harbor.3872
-61.56961,9.948223,ports_harbor.3873
-96.10282,19.10466,ports_harbor.3874
5.829,53.0945,ports_harbor.3875
-1.505457,55.13007,ports_harbor.3876
8.566081,53.18035,ports_harbor.3877
168.3385,-46.592,ports_harbor.3878
-83.75887,12.01561,ports_harbor.3879
56.39663,26.2604,ports_harbor.3880
11.66667,57.7,ports_harbor.3881
9.859919,37.26122,ports_harbor.3882
7.640528,47.55424,ports_harbor.3883
119.4833,-4.816667,ports_harbor.3884
118.0275,37.32703,ports_harbor.3885
113.0622,3.219872,ports_harbor.3886
-2.821736,48.60128,ports_harbor.3887
-3.066499,43.3558,ports_harbor.3888
18.6545,42.449,ports_harbor.3889
18.70375,42.35572,ports_harbor.3890
15.28279,44.06985,ports_harbor.3891
72.3325,21.6565,ports_harbor.3892
69.09285,22.45213,ports_harbor.3893
75.80669,11.16388,ports_harbor.3894
4.676695,52.47826,ports_harbor.3895
172.934,1.365622,ports_harbor.3896
-91.21701,29.70406,ports_harbor.3897
29.1015,70.8595,ports_harbor.3898
61.17733,25.14839,ports_harbor.3899
4.26939,51.49537,ports_harbor.3900
5.32245,60.39085,ports_harbor.3901
35.49039,23.94088,ports_harbor.3902
4.332974,51.3255,ports_harbor.3903
36.763,46.75921,ports_harbor.3904
44.99451,10.43962,ports_harbor.3905
131.5068,33.30116,ports_harbor.3906
20.45277,44.8219,ports_harbor.3907
7.5725,53.678,ports_harbor.3908
115.209,-8.743,ports_harbor.3909
0.4336552,40.41401,ports_harbor.3910
-1.391,35.306,ports_harbor.3911
10.7955,36.45195,ports_harbor.3912
4.264185,51.62405,ports_harbor.3913
5.51748,51.88542,ports_harbor.3914
7.563673,50.41674,ports_harbor.3915
18.43333,-33.91667,ports_harbor.3916
6.08191,52.68857,ports_harbor.3917
6.066805,52.66765,ports_harbor.3918
-0.9688997,60.683,ports_harbor.3919
-122.509,48.7335,ports_harbor.3920
-77.3805,44.156,ports_harbor.3921
13.1751,-8.887192,ports_harbor.3922
-59.04661,-28.50766,ports_harbor.3923
146.8885,-41.155,ports_harbor.3924
30.37565,46.17995,ports_harbor.3925
6.107826,51.31897,ports_harbor.3926
-5.897706,54.61874,ports_harbor.3927
-48.4892,-1.418518,ports_harbor.3928
74.264,14.711,ports_harbor.3929
98.68546,3.783197,ports_harbor.3930
52.56572,41.52664,ports_harbor.3931
11.04898,35.62295,ports_harbor.3932
5.08991,36.74925,ports_harbor.3933
35.52543,33.90721,ports_harbor.3934
121.8968,29.94943,ports_harbor.3935
109.1217,21.41704,ports_harbor.3936
109.0711,21.4657,ports_harbor.3937
-64.53197,18.44648,ports_harbor.3938
23.95704,43.749,ports_harbor.3939
-72.3785,46.399,ports_harbor.3940
-80.3,40.68333,ports_harbor.3941
7.336938,43.70869,ports_harbor.3942
-73.8785,45.316,ports_harbor.3943
122.0833,40.29348,ports_harbor.3944
-1.474666,43.49246,ports_harbor.3945
-80.13301,25.88679,ports_harbor.3946
-83.8705,43.607,ports_harbor.3947
50.28283,44.58079,ports_harbor.3948
41.6545,41.651,ports_harbor.3949
4.12983,51.70628,ports_harbor.3950
29.73124,70.63395,ports_harbor.3951
5.63091,51.82428,ports_harbor.3952
127.7778,26.18036,ports_harbor.3953
9.7275,1.8245,ports_harbor.3954
-82.21031,9.346008,ports_harbor.3955
9.453415,42.69867,ports_harbor.3956
-61.73402,15.99698,ports_harbor.3957
7.607204,47.56791,ports_harbor.3958
55.26966,26.6601,ports_harbor.3959
-58.62128,6.404226,ports_harbor.3960
146.383,-38.7095,ports_harbor.3961
-3.215671,54.10042,ports_harbor.3962
115.482,-20.7315,ports_harbor.3963
-9.080614,38.6527,ports_harbor.3964
-74.79179,10.99937,ports_harbor.3965
-77.02676,-12.15369,ports_harbor.3966
-104.6825,19.19688,ports_harbor.3967
-97.20392,20.72639,ports_harbor.3968
16.85811,41.13657,ports_harbor.3969
4.54614,51.84649,ports_harbor.3970
25.09264,31.75441,ports_harbor.3971
2.166767,41.35212,ports_harbor.3972
-79.5945,42.3435,ports_harbor.3973
-61.79492,17.58896,ports_harbor.3974
-158.0942,21.31468,ports_harbor.3975
27.46878,40.9027,ports_harbor.3976
-8.189793,43.47129,ports_harbor.3977
-71.08704,18.20995,ports_harbor.3978
-74.50507,20.35312,ports_harbor.3979
-89.61347,-0.8964814,ports_harbor.3980
114.383,-8.2075,ports_harbor.3981
-16.5765,13.4425,ports_harbor.3982
13.8685,44.8195,ports_harbor.3983
114.5297,-3.329706,ports_harbor.3984
100.5525,13.6185,ports_harbor.3985
-75.70563,20.91924,ports_harbor.3986
5.754751,43.13372,ports_harbor.3987
27.96376,40.35658,ports_harbor.3988
50.90794,28.8211,ports_harbor.3989
54.04355,36.89816,ports_harbor.3990
49.07624,30.44888,ports_harbor.3991
53.94356,36.78942,ports_harbor.3992
50.14615,30.05927,ports_harbor.3993
56.23988,27.15296,ports_harbor.3994
95.316,5.5765,ports_harbor.3995
12.39867,-5.999302,ports_harbor.3996
10.8795,49.8865,ports_harbor.3997
-90.28393,-0.4410796,ports_harbor.3998
-76.5438,39.21575,ports_harbor.3999
-0.8384227,60.75972,ports_harbor.4000
-48.60609,-26.4554,ports_harbor.4001
13.5355,68.07401,ports_harbor.4002
5.58628,52.89987,ports_harbor.4003
116.8124,-1.263525,ports_harbor.4004
48.18333,13.96667,ports_harbor.4005
28.16208,43.4014,ports_harbor.4006
-79.56578,8.950786,ports_harbor.4007
33.59675,44.49936,ports_harbor.4008
49.91616,40.33878,ports_harbor.4009
5.45729,52.86936,ports_harbor.4010
105.7606,-5.870828,ports_harbor.4011
14.543,45.2995,ports_harbor.4012
-8.845818,42.12203,ports_harbor.4013
-61.5918,16.27022,ports_harbor.4014
-77.40633,6.229811,ports_harbor.4015
-77.32714,3.973305,ports_harbor.4016
-83.16814,22.94535,ports_harbor.4017
-62.27074,-38.79206,ports_harbor.4018
-68.84222,18.36927,ports_harbor.4019
2.242066,41.43463,ports_harbor.4020
16.9015,48.1415,ports_harbor.4021
-71.15128,9.946703,ports_harbor.4022
52.66481,36.71295,ports_harbor.4023
5.288385,52.21055,ports_harbor.4024
39.41059,47.12366,ports_harbor.4025
4.418515,36.903,ports_harbor.4026
20.07228,30.89899,ports_harbor.4027
12.67791,32.79352,ports_harbor.4028
26.69214,39.3252,ports_harbor.4029
134.6128,34.14619,ports_harbor.4030
133.6357,34.26718,ports_harbor.4031
-2.707829,51.50439,ports_harbor.4032
-80.13797,25.94938,ports_harbor.4033
-8.706009,40.63916,ports_harbor.4034
-118.3167,33.33333,ports_harbor.4035
5.177,60.106,ports_harbor.4036
-84.89977,39.05535,ports_harbor.4037
7.656315,47.54332,ports_harbor.4038
6.156775,53.2226,ports_harbor.4039
15.21417,37.1992,ports_harbor.4040
-9.059477,52.64023,ports_harbor.4041
174.7665,-36.841,ports_harbor.4042
-72.38986,18.71136,ports_harbor.4043
51.89411,47.09006,ports_harbor.4044
-93.86667,29.96667,ports_harbor.4045
-174.1867,52.2176,ports_harbor.4046
132.3131,34.19562,ports_harbor.4047
139.0794,35.09638,ports_harbor.4048
-57.60831,-25.27408,ports_harbor.4049
26.34762,36.56042,ports_harbor.4050
48.0274,46.35155,ports_harbor.4051
-123.855,46.187,ports_harbor.4052
48.88199,38.40609,ports_harbor.4053
21.09772,38.47474,ports_harbor.4054
9.887501,55.2685,ports_harbor.4055
4.74883,52.47495,ports_harbor.4056
6.000905,51.22633,ports_harbor.4057
42.7412,12.99545,ports_harbor.4058
23.5933,38.01939,ports_harbor.4059
103.7288,1.220077,ports_harbor.4060
5.2295,60.4095,ports_harbor.4061
-6.0355,35.47,ports_harbor.4062
-80.7865,41.9105,ports_harbor.4063
54.01778,36.90238,ports_harbor.4064
-90.8865,46.6025,ports_harbor.4065
34.5265,31.6625,ports_harbor.4066
132.9384,32.78215,ports_harbor.4067
34.618,31.8245,ports_harbor.4068
56.08619,26.05705,ports_harbor.4069
9.133333,3.366667,ports_harbor.4070
9.119016,49.96596,ports_harbor.4071
-14.36531,-7.942949,ports_harbor.4072
52.57146,27.52697,ports_harbor.4073
134.372,33.62934,ports_harbor.4074
131.1373,33.99821,ports_harbor.4075
58.79235,23.41494,ports_harbor.4076
-0.2675,35.8385,ports_harbor.4077
-69.97541,12.47543,ports_harbor.4078
-59.68917,-62.50004,ports_harbor.4079
-58.90635,-62.1875,ports_harbor.4080
5.453302,59.17009,ports_harbor.4081
-66.06686,17.96302,ports_harbor.4082
9.933,54.6305,ports_harbor.4083
5.932115,51.98272,ports_harbor.4084
3.703,51.5105,ports_harbor.4085
-6.146039,52.79469,ports_harbor.4086
23.02475,38.75101,ports_harbor.4087
40.53406,64.53784,ports_harbor.4088
4.992395,51.8694,ports_harbor.4089
-15.401,27.8455,ports_harbor.4090
-70.32555,-18.47285,ports_harbor.4091
-15.687,27.7535,ports_harbor.4092
20.49613,38.17942,ports_harbor.4093
-8.240067,43.4223,ports_harbor.4094
2.559021,41.57737,ports_harbor.4095
8.8075,58.463,ports_harbor.4096
-4.821288,55.64085,ports_harbor.4097
-5.604741,54.26144,ports_harbor.4098
48.88015,38.52007,ports_harbor.4099
-86.24249,44.485,ports_harbor.4100
-38.4835,-12.78377,ports_harbor.4101
136.8524,34.43902,ports_harbor.4102
136.8675,34.45924,ports_harbor.4103
138.7661,34.82645,ports_harbor.4104
16.56966,38.59165,ports_harbor.4105
34.95975,29.37985,ports_harbor.4106
34.99279,29.51988,ports_harbor.4107
-4.191162,51.04873,ports_harbor.4108
6.859575,53.31622,ports_harbor.4109
131.4745,31.79801,ports_harbor.4110
135.0747,33.90387,ports_harbor.4111
12.634,41.44601,ports_harbor.4112
49.46748,37.47754,ports_harbor.4113
4.31146,51.30249,ports_harbor.4114
-48.68925,-25.4443,ports_harbor.4115
3.440988,50.56702,ports_harbor.4116
21.76744,38.33228,ports_harbor.4117
-75.74125,20.82725,ports_harbor.4118
23.29054,35.88646,ports_harbor.4119
-61.77362,17.01175,ports_harbor.4120
7.126629,43.5864,ports_harbor.4121
30.60215,36.8369,ports_harbor.4122
50.28152,-14.899,ports_harbor.4123
7.77037,36.901,ports_harbor.4124
4.831255,52.85891,ports_harbor.4125
128.4338,34.94408,ports_harbor.4126
-6.5825,62.2515,ports_harbor.4127
-63.09306,18.17056,ports_harbor.4128
-44.31065,-23.01183,ports_harbor.4129
-134.5672,57.47282,ports_harbor.4130
140.0351,35.53125,ports_harbor.4131
-64.38284,18.72446,ports_harbor.4132
24.73254,37.88151,ports_harbor.4133
5.22225,52.74934,ports_harbor.4134
16.128,69.32401,ports_harbor.4135
-73.8335,-41.86546,ports_harbor.4136
13.50241,43.61954,ports_harbor.4137
-149.8975,61.23727,ports_harbor.4138
37.30365,44.89611,ports_harbor.4139
32.84268,36.05978,ports_harbor.4140
25.77095,36.34271,ports_harbor.4141
-122.6305,48.5005,ports_harbor.4142
-70.21763,11.75836,ports_harbor.4143
4.80325,52.40974,ports_harbor.4144
4.878955,52.37075,ports_harbor.4145
4.907095,52.87922,ports_harbor.4146
8.392989,54.63226,ports_harbor.4147
5.220355,51.74729,ports_harbor.4148
-83.11707,42.09871,ports_harbor.4149
21.15609,38.89227,ports_harbor.4150
5.37831,52.16652,ports_harbor.4151
51.08934,28.51275,ports_harbor.4152
-91.1133,29.66484,ports_harbor.4153
5.75584,53.43575,ports_harbor.4154
128.1811,-3.688598,ports_harbor.4155
-87.65305,13.29492,ports_harbor.4156
22.87339,39.16823,ports_harbor.4157
-90.28333,29.95,ports_harbor.4158
-56.55474,-29.1131,ports_harbor.4159
-95.75924,18.77238,ports_harbor.4160
-44.36121,-2.667298,ports_harbor.4161
-97.86003,22.48441,ports_harbor.4162
-85.58418,11.58397,ports_harbor.4163
23.319,69.979,ports_harbor.4164
4.66385,52.13421,ports_harbor.4165
5.451345,51.81735,ports_harbor.4166
-83.422,45.063,ports_harbor.4167
23.86724,39.14235,ports_harbor.4168
58.27081,23.63116,ports_harbor.4169
-82.39355,9.290108,ports_harbor.4170
-2.473452,36.82997,ports_harbor.4171
5.228645,52.39294,ports_harbor.4172
5.220235,52.34042,ports_harbor.4173
5.235165,52.36611,ports_harbor.4174
6.300345,52.16297,ports_harbor.4175
6.650525,52.35894,ports_harbor.4176
-9.146738,38.68178,ports_harbor.4177
14.803,55.279,ports_harbor.4178
-77.60438,17.86011,ports_harbor.4179
-83.4105,41.8285,ports_harbor.4180
4.751915,52.63161,ports_harbor.4181
18.95,45.53075,ports_harbor.4182
-154.248,56.89877,ports_harbor.4183
23.70421,37.91364,ports_harbor.4184
-0.4930081,38.33287,ports_harbor.4185
-3.019424,43.33936,ports_harbor.4186
-82.5355,42.6155,ports_harbor.4187
8.311071,40.56264,ports_harbor.4188
-9.229418,38.6951,ports_harbor.4189
3.0725,36.7705,ports_harbor.4190
-5.434271,36.13672,ports_harbor.4191
-67.16461,18.21875,ports_harbor.4192
25.895,40.839,ports_harbor.4193
29.8756,31.18424,ports_harbor.4194
5.34042,51.78938,ports_harbor.4195
5.89348,53.04822,ports_harbor.4196
0.5518754,40.57198,ports_harbor.4197
4.656325,51.85923,ports_harbor.4198
-54.05518,5.497947,ports_harbor.4199
8.218331,44.04759,ports_harbor.4200
117.8965,-35.034,ports_harbor.4201
72.22,21.389,ports_harbor.4202
53.22044,39.3574,ports_harbor.4203
10.3632,33.70146,ports_harbor.4204
50.18391,26.14496,ports_harbor.4205
57.44032,23.85342,ports_harbor.4206
51.20092,26.15278,ports_harbor.4207
56.02118,25.88614,ports_harbor.4208
19.94203,31.94881,ports_harbor.4209
49.11666,14.51667,ports_harbor.4210
57.52871,23.82642,ports_harbor.4211
51.53026,25.68798,ports_harbor.4212
48.35933,28.6707,ports_harbor.4213
49.6795,27.035,ports_harbor.4214
58.65245,23.54696,ports_harbor.4215
55.80376,25.71637,ports_harbor.4216
47.81083,29.38169,ports_harbor.4217
-3.9205,35.24846,ports_harbor.4218
55.78098,25.69185,ports_harbor.4219
48.47099,29.98839,ports_harbor.4220
58.60713,23.58318,ports_harbor.4221
48.82689,29.6844,ports_harbor.4222
59.57319,21.8529,ports_harbor.4223
56.08443,26.04526,ports_harbor.4224
27.2935,36.9672,ports_harbor.4225
-18.0965,65.6995,ports_harbor.4226
51.22873,43.60049,ports_harbor.4227
132.8761,34.20667,ports_harbor.4228
-22.072,64.315,ports_harbor.4229
134.4011,34.73042,ports_harbor.4230
5.786735,53.00835,ports_harbor.4231
5.83986,53.04844,ports_harbor.4232
144.8474,43.04433,ports_harbor.4233
139.5997,35.23648,ports_harbor.4234
139.599,35.23518,ports_harbor.4235
132.8157,34.31381,ports_harbor.4236
4.741505,52.56479,ports_harbor.4237
134.9891,34.6427,ports_harbor.4238
55.46243,25.41747,ports_harbor.4239
140.3566,35.17991,ports_harbor.4240
139.0796,35.05344,ports_harbor.4241
134.1274,34.38467,ports_harbor.4242
8.742397,41.92591,ports_harbor.4243
-1.374235,60.28626,ports_harbor.4244
131.4206,34.00935,ports_harbor.4245
129.654,33.19259,ports_harbor.4246
22.08517,38.2578,ports_harbor.4247
25.97307,36.903,ports_harbor.4248
23.04114,38.85715,ports_harbor.4249
14.31033,55.92514,ports_harbor.4250
-2.560015,36.81536,ports_harbor.4251
14.98217,40.35258,ports_harbor.4252
23.70996,39.08316,ports_harbor.4253
23.34824,37.71277,ports_harbor.4254
25.7185,35.19448,ports_harbor.4255
22.15891,38.34654,ports_harbor.4256
23.72683,37.878,ports_harbor.4257
22.86642,38.75809,ports_harbor.4258
23.08868,37.91568,ports_harbor.4259
23.06667,39.09172,ports_harbor.4260
26.966,37.45248,ports_harbor.4261
-9.634,30.4215,ports_harbor.4262
53.92811,26.7184,ports_harbor.4263
103.9439,1.294474,ports_harbor.4264
23.42686,37.74639,ports_harbor.4265
12.06346,45.04894,ports_harbor.4266
44.96292,12.79113,ports_harbor.4267
-176.6376,51.8563,ports_harbor.4268
-77.98632,9.198402,ports_harbor.4269
-99.88072,16.84759,ports_harbor.4270
-77.27543,8.510277,ports_harbor.4271
-89.84501,13.57613,ports_harbor.4272
50.28661,40.43597,ports_harbor.4273
131.4038,31.57649,ports_harbor.4274
30.0755,31.3225,ports_harbor.4275
55.01305,25.8688,ports_harbor.4276
54.50214,24.4821,ports_harbor.4277
35.20434,24.45033,ports_harbor.4278
53.1269,25.49348,ports_harbor.4279
-2.07918,57.14255,ports_harbor.4280
144.2884,44.0138,ports_harbor.4281
48.27041,30.33673,ports_harbor.4282
10.2295,56.154,ports_harbor.4283
5.110825,51.78679,ports_harbor.4284
6.13655,62.4698,ports_harbor.4285
9.986,57.0695,ports_harbor.4286
5.5165,62.0395,ports_harbor.4287
5.0105,60.4165,ports_harbor.4288
9.4345,55.034,ports_harbor.4289
7.754578354,48.57522552,ports_harbor.4290
9.247716489,48.77413228,ports_harbor.4291
8.339116027,49.02224181,ports_harbor.4292
8.261556715,49.04490751,ports_harbor.4293
9.2158946,49.17628544,ports_harbor.4294
8.384511394,49.22794681,ports_harbor.4295
8.467174876,49.49335966,ports_harbor.4296
9.898896546,49.80084419,ports_harbor.4297
10.86829082,49.9093826,ports_harbor.4298
8.70508172,50.10786289,ports_harbor.4299
8.757220091,50.11230027,ports_harbor.4300
6.831132499,51.09703029,ports_harbor.4301
6.8,51.11666667,ports_harbor.4302
6.717768774,51.45505738,ports_harbor.4303
